SITE_ID,DESCRIPTION,LONGITUDE,LATITUDE,AADT,TDIST,PERCENT_HV,RSECT_ID,ROAD_NAME,TDIST_START,TDIST_END
23524,406 - Just west of Rd 10A O'Bdg,152.9772564,-27.13915622,16728,0.23,6.21,406,BURPENGARY - CABOOLTURE ROAD,0,0.39
20858,406 - Between Bruce Hway and Aquatic Dr,152.9751842,-27.1391875,32913,0.43,6.63,406,BURPENGARY - CABOOLTURE ROAD,0.39,0.83
20366,406 - South of Graham Rd,152.9592697,-27.12625684,19707,2.84,6.77,406,BURPENGARY - CABOOLTURE ROAD,0.83,3.06
20489,406 - South Side of Walker Road,152.9513491,-27.11283498,26791,4.55,4.96,406,BURPENGARY - CABOOLTURE ROAD,3.06,4.57
21143,406 - North of Walker Road,152.9510474,-27.1122417,29422,4.62,4.04,406,BURPENGARY - CABOOLTURE ROAD,4.57,5.02
21142,406 - South of Caboolture River Road,152.9476699,-27.10709048,32673,5.28,4.55,406,BURPENGARY - CABOOLTURE ROAD,5.02,5.47
20250,406 - At Intersection Michael Avenue,152.9480982,-27.10265228,29036,5.78,4.49,406,BURPENGARY - CABOOLTURE ROAD,5.47,6.13
21141,406 - North of William Berry Drive,152.9487177,-27.09911878,33007,6.18,2.58,406,BURPENGARY - CABOOLTURE ROAD,6.13,6.96
21140,406 - North of Oaklands Drive,152.9500838,-27.09125522,27457,7.07,4.03,406,BURPENGARY - CABOOLTURE ROAD,6.96,7.64
21139,406 - North of Esme Street,152.9512003,-27.08580386,23798,7.69,3.4,406,BURPENGARY - CABOOLTURE ROAD,7.64,7.78
131681,Rd 407 - At Iron Bark Gully,152.9240356,-27.39261576,13647,1.52,3.96,407,SAMFORD ROAD,0,6.65
23718,40A - 100m West of Pettigrew St Overpass,152.964945,-27.07402273,19811,1.4,14.91,40A,D'AGUILAR HIGHWAY,0,2.66
23823,40A - 150m East of Pumicestone Rd,152.9517719,-27.07068117,9557,2.8,12.82,40A,D'AGUILAR HIGHWAY,2.66,3.99
23532,40A - 200m West of Smith Rd O'Pass PTC,152.9279862,-27.06683956,13253,5.17,12.36,40A,D'AGUILAR HIGHWAY,3.99,7.47
20531,40A - 200m West of Lord Lane,152.9021753,-27.05728315,15508,8,11.21,40A,D'AGUILAR HIGHWAY,7.47,12.88
20528,40A - 150m East of Morley Lane,152.8350443,-27.00652466,12195,17.52,14.55,40A,D'AGUILAR HIGHWAY,12.88,22.27
20853,40A - 200m East of Mason Rd,152.7942333,-26.98137859,11235,23.01,7.71,40A,D'AGUILAR HIGHWAY,22.27,27.2
20738,40A - 200m East of Kilcoy - Beerwah Rd,152.7578119,-26.93172417,7418,29.72,13.7,40A,D'AGUILAR HIGHWAY,27.2,29.9
20223,40A - 2km West of Kilcoy-Beerwah Road,152.7385821,-26.92363185,7863,31.84,15.39,40A,D'AGUILAR HIGHWAY,29.9,47.52
20052,40A - 100m East of Seib Street,152.5735884,-26.94130485,7876,49.67,10.8,40A,D'AGUILAR HIGHWAY,47.52,50.53
20053,40B - 100m East of Wagners Lane,152.5537467,-26.94775401,6716,1.63,12.74,40B,D'AGUILAR HIGHWAY,0,2.58
20533,40B - 250m West of Showgrounds,152.5343117,-26.94135518,3954,3.77,17.17,40B,D'AGUILAR HIGHWAY,2.58,6.48
20534,40B - 1.4km West of Huges Road,152.4757628,-26.92972773,3964,10.5,18.27,40B,D'AGUILAR HIGHWAY,6.48,10.55
30043,40B - 550m East of Brisbane Valley Hwy,152.3605303,-26.94439102,3819,22.95,15.25,40B,D'AGUILAR HIGHWAY,10.55,23.46
30009,40B - PTC 1km N of Brisbane Valley Hwy,152.3242834,-26.93107078,3622,27,22.14,40B,D'AGUILAR HIGHWAY,23.46,32.65
30090,40B - 300m West of Scott Street,152.1435996,-26.8844016,3403,50,19.96,40B,D'AGUILAR HIGHWAY,32.65,58
30091,40B - 450m West of Nukku Rd,152.021982,-26.86853441,3855,63.12,18.03,40B,D'AGUILAR HIGHWAY,58,68.72
30032,8km Nth of New England Hwy Tdist 8.0,151.9647882,-26.7761315,3992,8,13.85,40C,D'AGUILAR HIGHWAY,0,17.65
30092,Welcome to Nanango sign Lhs Td 18.96km,151.9909103,-26.68445157,5306,18.96,11.41,40C,D'AGUILAR HIGHWAY,17.65,21.67
20536,At Rest Area sign RHS Tdist 38.76km,151.8746701,-26.57788334,4442,38.76,14.6,40C,D'AGUILAR HIGHWAY,21.67,42.97
30097,At 40km School sign LHS Tdist 43.23km,151.8392439,-26.5572017,6611,43.23,8.51,40C,D'AGUILAR HIGHWAY,42.97,45.72
32651,410 - 450m South of Mt Glorious Road,152.6465926,-27.39975076,778,2.69,11.21,410,WIVENHOE - SOMERSET ROAD,0,15.23
32098,410 - 1.3km North of Mt Glorious Rd,152.6158658,-27.30032278,613,16.5,12.67,410,WIVENHOE - SOMERSET ROAD,15.23,39.13
32055,4104-120m South of Howhams Rd (Lhs),152.0702612,-27.51152455,2242,4.91,12.57,4104,MURPHY'S CREEK ROAD,0,19.55
32147,4104-350m West of Orchid Rd,152.0005922,-27.46833292,1928,17.35,9.17,4104,MURPHY'S CREEK ROAD,19.55,22.82
32655,4104-300m East of New England Hwy,151.9584621,-27.50348598,3383,24.27,5.76,4104,MURPHY'S CREEK ROAD,22.82,24.58
32099,411 - 220m North of Pensacola Parade,152.4921687,-27.40632187,1099,6.2,17.85,411,COOMINYA CONNECTION ROAD,0,12.88
32100,412-400m South of Warrego Hwy,152.3892287,-27.55616333,1241,4.05,9.33,412,FOREST HILL - FERNVALE ROAD,0,4.38
32346,412-220m North of Kentville Rd,152.430984,-27.48767596,1445,13.13,16.15,412,FOREST HILL - FERNVALE ROAD,4.38,18.38
32102,412 - 1.7km East of Mt Tarampa Rd,152.5327344,-27.47292586,1591,25.75,10.53,412,FOREST HILL - FERNVALE ROAD,18.38,30.55
32101,412 - 190m West Of Verner Road,152.5904901,-27.46974506,4236,32.73,8.78,412,FOREST HILL - FERNVALE ROAD,30.55,38.9
30008,414 - 100m West of Brough Court,152.3908717,-27.25507624,1260,4,13.27,414,ESK - HAMPTON ROAD,0,27.62
32652,14-20m West of Ballard Ck Bridge,152.1261567,-27.37036347,1191,38.56,12.61,414,ESK - HAMPTON ROAD,27.62,45.76
37847,4144-280m North of Warrego Hwy (18A),152.3203715,-27.54701664,4368,0.28,15.6,4144,GATTON-ESK ROAD,0,1.15
32646,4144-880m North of Lake Clarendon Way,152.3198308,-27.53680956,2852,1.44,16.55,4144,GATTON-ESK ROAD,1.15,17.77
32025,4144 - 230m East of Selwyn Road,152.4268992,-27.26870464,1993,36.78,13.08,4144,GATTON-ESK ROAD,17.77,39.87
32554,416-1.4km East of Oakwood Street,151.2975686,-27.16969463,1309,2.17,14.83,416,DALBY - COOYAR ROAD,0,22.14
32104,416-1.4km East of Railway Crossing,151.448577,-27.06411519,894,23.47,18.23,416,DALBY - COOYAR ROAD,22.14,41.96
30035,416-800m North of Maclagan Rd (PS) Tubes,151.6492864,-27.07345389,537,45.29,23.16,416,DALBY - COOYAR ROAD,41.96,58.2
32149,4161-1.5km South of Long Gully Rd,151.5016583,-27.01681389,130,7.09,9.97,4161,BUNYA MOUNTAINS ROAD,0,19.48
32038,4161-200m North of Maindenwell Turnoff,151.614315,-26.89434499,228,31.45,8.15,4161,BUNYA MOUNTAINS ROAD,19.48,58.21
32050,4163-300m South of Mailing Boundary Rd,151.6360491,-27.05022476,114,11.75,11.69,4163,BUNYA MOUNTAINS - MACLAGAN ROAD,0,16.36
31709,417-600m North of Railway Crossing,151.713377,-27.42567345,1481,0.65,20.47,417,OAKEY - COOYAR ROAD,0,2.68
32105,417-1.72km North of Acland Rd,151.7397175,-27.29803549,851,15.15,22.68,417,OAKEY - COOYAR ROAD,2.68,16.53
32106,417-600m South Peachey - Maclagan Rd,151.6924888,-27.22584372,853,26.08,26.11,417,OAKEY - COOYAR ROAD,16.53,26.67
32107,417-3.5km North of Haden Rd,151.7603383,-27.14031277,538,38.72,28.76,417,OAKEY - COOYAR ROAD,26.67,50.335
32108,417-2.5km West of New England Hwy (22A),151.7849645,-27.03139961,1008,53.13,25.29,417,OAKEY - COOYAR ROAD,50.335,55.72
32109,418-500m East of Gormaren Ck Culv,151.9269594,-27.32177805,320,12.53,15.19,418,PECHEY - MACLAGAN ROAD,0,21.44
32111,418-At Black's Road Sign on Lhs,151.8044665,-27.28901237,400,26.435,11.66,418,PECHEY - MACLAGAN ROAD,21.44,33.02
30022,418-3km East of Myall Ck,151.627726,-27.20509415,316,41.26,18.78,418,PECHEY - MACLAGAN ROAD,33.02,55.15
20210,At Cross Rds sign LHS Tdist 16.45km,151.8048634,-26.70288922,1129,16.45,12.06,419,KINGAROY - COOYAR ROAD,0,29.79
20490,At Cattle & Sheep sign LHS Tdist 42.08km,151.7915598,-26.86673536,707,43.52,10.75,419,KINGAROY - COOYAR ROAD,29.79,51.85
20218,At Crest sign on RHS Tdist 16.61km,151.6608658,-26.8367128,96,16.61,6.48,4196,MAIDENWELL - BUNYA MOUNTAINS ROAD,0,25.52
30098,Nanango side of Brisbane Gully sign 7.23,152.0108193,-26.59849033,1646,8.2,25.64,41A,BURNETT HIGHWAY,0,17.178
20537,At Stockyard Ck sign RHS Tdist  23.56km,152.0584489,-26.48086922,1482,23.56,21.34,41A,BURNETT HIGHWAY,17.178,35.418
120837,S/W of Barambah & Road 437 T/dist 38.65,152.0520817,-26.35196987,1631,38.65,20.05,41A,BURNETT HIGHWAY,35.418,38.718
20537,At Stockyard Ck sign RHS Tdist  23.56km,152.0584489,-26.48086922,1482,23.56,21.34,41A,BURNETT HIGHWAY,38.718,43.768
120838,170m Sth of Manumbar Road   T/dist 45.90,152.080084,-26.294935,1245,45.9,23.11,41A,BURNETT HIGHWAY,43.768,48.831
120856,Nangur Creek No2 Bridge   T/dist 57.39,152.0728404,-26.20181601,1311,57.39,25.51,41A,BURNETT HIGHWAY,48.831,57.97
120857,Nth of Bunya H'way  T/dist 58.135,152.0690599,-26.19626819,3368,58.17,17.64,41A,BURNETT HIGHWAY,57.97,59.737
120854,S/E of Chippendale Creek   T/dist 1.40,152.0616561,-26.17167269,1268,1.4,19.53,41B,BURNETT HIGHWAY,0,2.54
120860,Nth of Watchbox Road   T/dist 13.169,152.0519962,-26.07465609,886,13.169,26.55,41B,BURNETT HIGHWAY,2.54,17
121121,Booubyjan Community Center  T/dist 34.18,151.946294,-25.94455386,1328,34.185,23.31,41B,BURNETT HIGHWAY,17,41.9
120014,Sth of Ban Ban Springs   T/dist 73.71,151.8175593,-25.68287736,1306,73.71,0,41B,BURNETT HIGHWAY,41.9,74.05
121028,Nth of Dimmicks Road   T/dist 75.285,151.8055894,-25.67419647,1413,75.285,21.45,41B,BURNETT HIGHWAY,74.05,86.89
121032,N/E of Wetheron Road   T/dist  95.77,151.6513783,-25.61707498,1701,95.77,18.73,41B,BURNETT HIGHWAY,86.89,95.892
120849,N/East of Beronne Road   T/dist 97.045,151.6406157,-25.62275959,1830,97.045,18.11,41B,BURNETT HIGHWAY,95.892,99.46
120762,Capper St Swimming pool  T/dist 99.46,151.6188551,-25.62910924,2333,99.46,16.08,41B,BURNETT HIGHWAY,99.46,100.66
120965,Burnett Bridge Gayndah   T/dist 0.40,151.610047,-25.620817,3333,0.425,14.42,41C,BURNETT HIGHWAY,0,0.47
120796,Rail Xing near Kellys Fruit  T/dist 1.45,151.602253,-25.615898,1519,1.45,18.04,41C,BURNETT HIGHWAY,0.47,7.348
120850,Near Zahls Rd   T/dist 14.775,151.52774,-25.528393,867,14.761,21.09,41C,BURNETT HIGHWAY,7.348,23.847
121145,Near Black Stump Park    T/dist  42.75,151.312345,-25.57285,974,43.015,20.21,41C,BURNETT HIGHWAY,23.847,43.71
120839,Nth of M'dubbera (435)  T/dist 44.13,151.30291,-25.57194,1131,44.153,21.11,41C,BURNETT HIGHWAY,43.71,78.461
120973,S/E of Wuruma Dam Rd    T/dist 97.23,151.131897,-25.215915,652,97.138,22.65,41C,BURNETT HIGHWAY,78.461,117.417
120360,Langley Flats    T/dist 119.91,151.239767,-25.076387,665,119.844,22.53,41C,BURNETT HIGHWAY,117.417,139.584
120975,Nth of Mugildie Town   T/dist 140.41,151.134602,-24.958952,935,140.312,17.67,41C,BURNETT HIGHWAY,139.584,150.961
120798,Nth of Dalton St  T/dist 151.097,151.11958,-24.868197,1264,151.449,15.9,41C,BURNETT HIGHWAY,150.961,151.686
120799,West of Kennedy Street  T/dist  0.73,151.11337,-24.864938,1563,0.753,15.33,41D,BURNETT HIGHWAY,0,3.518
120012,East of Staatz Road  T/dist 7.953,151.059478,-24.837007,910,7.7,17.89,41D,BURNETT HIGHWAY,3.518,11.688
120966,West of Cedar Creek Rd   T/dist 21.832,150.950672,-24.797615,698,21.838,21.56,41D,BURNETT HIGHWAY,11.688,41.473
60053,Burnett Hwy 130m N of South Karaboe Ck,150.6808077,-24.55449098,770,67.93,18.52,41D,BURNETT HIGHWAY,41.473,85.534
60054,Burnett Hwy 50m N of Kroombit Ck,150.5410519,-24.43438437,1800,89.25,12.39,41D,BURNETT HIGHWAY,85.534,92.814
61080,Burnett Hwy 10m N of Browns Gully,150.5160114,-24.40740604,2518,93.184,12.64,41D,BURNETT HIGHWAY,92.814,93.814
61081,Burnett Hwy 1km South Callide Creek,150.4007236,-24.2508334,1209,20.31,13.44,41E,BURNETT HIGHWAY,0,35.401
60055,Burnett Hwy 120m N of Don River,150.2807344,-23.98850105,995,54.26,30.88,41E,BURNETT HIGHWAY,35.401,71.73
60056,Burnett Hwy 20m Nth Hamilton Ck,150.4022146,-23.67514138,913,98.945,9.43,41E,BURNETT HIGHWAY,71.73,101.344
61082,Burnett Hwy 50 Metres Sth of Gordon St,150.3874264,-23.64708537,2257,102.725,9.13,41E,BURNETT HIGHWAY,101.344,102.775
60057,Burnett Hwy 50m Sth  Dee River,150.3875095,-23.64282975,3827,0.423,5.64,41F,BURNETT HIGHWAY,0,2.533
60008,Burnett Hwy 200m E Bouldercombe School,150.4603584,-23.57011003,2492,15,8,41F,BURNETT HIGHWAY,2.533,27.7
60059,Burnett Hwy 1km West of Bruce Hwy,150.5057154,-23.44656428,4078,30.6,7.74,41F,BURNETT HIGHWAY,27.7,31.91
32153,4201-700m North of Warra - Marnhull Rd,150.9294757,-26.91837536,32,1.74,19.26,4201,WARRA - CANAGA CREEK ROAD,0,30.9
30880,At Two Way Traffic sign RHS Tdist 1.63km,151.8557073,-26.54139066,3528,1.63,12.63,4202,KINGAROY - BARKER'S CREEK ROAD,0,2.01
32154,At Tree on Left Tdist 14.34km,151.97672,-26.50610382,748,16.5,8.99,4202,KINGAROY - BARKER'S CREEK ROAD,2.01,22.39
20209,Abut B Stuart River Tdist 4.73km,151.7604939,-26.46548087,254,6.3,18.2,4206,MEMERAMBI - GORDONBROOK ROAD,0,25.15
32057,421-750m North of Karingal- Apunya Rd,151.2388236,-27.0620659,989,12.84,21.3,421,DALBY - JANDOWAE ROAD,1.39,24.42
32116,421-800m North of Echrichs Rd,151.171835,-26.85645153,736,36.82,24,421,DALBY - JANDOWAE ROAD,24.42,47.43
32118,422-2.1km West of Dalby - Jandowae Rd,151.1976186,-26.97036489,78,14.65,28.76,422,MACALISTER - BELL ROAD,0,16.76
32119,422-2.5km East of Dalby - Jandowae Rd,151.2342142,-26.94721224,121,19.2,23.2,422,MACALISTER - BELL ROAD,16.76,40.48
32120,423-50m South orf Braziers Rd,151.0832452,-26.72173317,452,7.01,22.88,423,JANDOWAE CONNECTION ROAD,0,15.05
32121,424-6.45km West of Bunya Hwy (45A),151.3986017,-26.77130779,135,6.45,25.72,424,KINGAROY - JANDOWAE ROAD,0,39.21
32706,426-300m East of Boyd St,150.6311657,-26.73509182,1491,0.51,8.02,426,CHINCHILLA - WONDAI ROAD,0,2.52
32553,426-400m East of Cemetry Rd,150.6534077,-26.72706012,1132,2.94,17.58,426,CHINCHILLA - WONDAI ROAD,2.52,37.34
32058,426-5.62km West of Jandowae Conn Rd,151.0125426,-26.64865185,358,42.37,21.55,426,CHINCHILLA - WONDAI ROAD,37.34,47.96
20493,426-2km North/East of Jandowae Conn Rd,151.074054,-26.638621,442,49.62,26.79,426,CHINCHILLA - WONDAI ROAD,47.96,71.62
32124,At T Int sign on LHS Tdist 110.83km,151.4130847,-26.36660895,369,108.73,26.28,426,CHINCHILLA - WONDAI ROAD,71.62,132.47
30033,2.3km W of Bunya Highway Tdist 149.18,151.7928477,-26.36893707,683,149.18,25.43,426,CHINCHILLA - WONDAI ROAD,132.47,151.7
37763,4261-560m North of Warrego Hwy,150.6121793,-26.72487846,453,0.56,24.89,4261,AUBURN ROAD,0,4.33
32021,4261-1.1km North of Engine Rd,150.5790196,-26.64576102,123,11.85,19.38,4261,AUBURN ROAD,4.33,100.58
37738,1km from Bunya Highway (Dalby-Kingaroy),151.8117557,-26.58374453,596,1,14.97,428,KINGAROY - BURRANDOWAN ROAD,0,6.96
32125,At T Junction sign on LHS Tdist 7.69km,151.7552193,-26.59947551,167,7.69,17.43,428,KINGAROY - BURRANDOWAN ROAD,6.96,64.39
20494,At T Int Berlin Rd sign LHS Tdist 9.12km,151.9130105,-26.74425463,702,9.12,12.94,429,NANANGO - TARONG ROAD,0,15.59
135558,Bris. Valley Hwy N of Lovers Lane,152.677675,-27.5362029,10987,5.33,9.57,42A,BRISBANE VALLEY HIGHWAY,0,5.53
30006,42A - 50m North of Beeston Dr,152.6603046,-27.46308009,9326,13.76,11.15,42A,BRISBANE VALLEY HIGHWAY,5.53,16.29
30102,42A - 400m North of Wivenhoe Info Centre,152.5923071,-27.3906433,3821,25.34,17.09,42A,BRISBANE VALLEY HIGHWAY,16.29,32.67
30103,42A - 550m South of Sterleys Rd,152.499751,-27.341794,3018,37.1,21.56,42A,BRISBANE VALLEY HIGHWAY,32.67,53.86
32330,42A - 190m South of Middle Street,152.422014,-27.240489,5351,54.26,14.26,42A,BRISBANE VALLEY HIGHWAY,53.86,55.03
30104,42A - 240m South of Esk - Crows Nest Rd,152.4095689,-27.21478773,4950,57.4,16.16,42A,BRISBANE VALLEY HIGHWAY,55.03,58.19
32059,42A - 270m South of Masters Lane,152.3857983,-27.07890807,4121,73.05,16.79,42A,BRISBANE VALLEY HIGHWAY,58.19,71.59
32629,42A - 850m North of Turtle Creek Road,152.3550445,-26.96073227,3057,87.63,19.76,42A,BRISBANE VALLEY HIGHWAY,71.59,89.52
40408,4302-3.2km North of Warrego Highway 18D,149.6350054,-26.61690283,119,3.2,36.33,4302,JACKSON - WANDOAN ROAD,0,69.025
40351,4302-5km West of Leichhardt Hwy 26B,149.9077049,-26.12730807,609,75.96,35.72,4302,JACKSON - WANDOAN ROAD,69.025,81.1
120761,Mobbs Machinery (M'dubbera)  T/dist 0.33,151.303615,-25.576627,1112,0.368,18.63,435,MUNDUBBERA - DURONG ROAD,0,2.4
120753,25m Nth of Mundubbera Bridge T/dist 2.70,151.303615,-25.596555,1581,2.653,16.97,435,MUNDUBBERA - DURONG ROAD,2.4,8.999
121928,North of Boyne River T/Dist 12.93,151.250258,-25.667845,483,12.956,19.26,435,MUNDUBBERA - DURONG ROAD,8.999,14.517
120840,190m South of Hawkwood Rd   T/dist 14.71,151.238123,-25.671367,280,14.709,23.7,435,MUNDUBBERA - DURONG ROAD,14.517,62.54
32127,150m south Manar Road Tdist 81.87km,151.2781291,-26.17039786,193,78.4,24.42,435,MUNDUBBERA - DURONG ROAD,62.54,89.64
20495,At Cross Road sign on LHS Tdist 97.82km,151.2536554,-26.3321802,237,97.82,31.51,435,MUNDUBBERA - DURONG ROAD,89.64,104.86
32060,At Narrow Road sign on RHS Tdist 20.26km,151.4084718,-26.25476362,213,25.04,23.72,4356,PROSTON - BOONDOOMA ROAD,0,39.46
20497,West of Hansen Gully Tdist 16.270km,151.743086,-26.21427617,429,18.44,19.23,436,WONDAI - PROSTON ROAD,0,36.35
32158,At T Junction sign on Lhs Td 9.55km,151.5249733,-26.11398716,139,9.55,16.01,4364,OKEDEN ROAD,0,17.3
20504,At Crossroads sign on RHS Tdist 4.10km,151.8454226,-26.22534696,341,4.1,20.56,4365,BYEE ROAD,0,14.47
32130,At School 80km sign on Left Tdist 6.86km,152.0093212,-26.30482188,622,6.93,18.92,437,MURGON - BARAMBAH ROAD,0,14.09
20498,270m nth Paul Holzinagel Rd Tdist 7.76km,151.893499,-26.17896463,602,7.76,25.44,439,MURGON - GAYNDAH ROAD,0,12.93
20500,At Cross Roads sign RHS Tdist 19.97km,151.8451483,-26.10523607,566,19.97,24.34,439,MURGON - GAYNDAH ROAD,12.93,31.36
120851,"Cloyne Ck Bridge ""Abut B""  T/dist 36.87",151.8630443,-25.96832116,582,36.876,22.93,439,MURGON - GAYNDAH ROAD,31.36,42.05
40169,4397-5.44km N/E of Carnarvon Hwy,148.82875,-26.390528,276,5.44,35.8,4397,ROMA - TAROOM ROAD,0,14.78
40383,4397-4.36km North of Dingo Barrier Fence,148.9829749,-26.1991131,199,33.18,36.98,4397,ROMA - TAROOM ROAD,14.78,47.93
40550,4397-300m N/E of Wybara Road,149.0706573,-26.09069269,166,48.34,34.1,4397,ROMA - TAROOM ROAD,47.93,98.83
40350,Roma-Taroom Rd 16.28km S Leichhardt Hwy,149.6982135,-25.78473268,170,128.71,32.34,4397,ROMA - TAROOM ROAD,98.83,149.42
40177,6.39km from Warrego Hwy18E,147.925919,-26.1873671,68,6.39,35.46,4403,MITCHELL - FOREST VALE ROAD,0,67.7
159642,Selma Rd 2.2km Sth Cap Hwy,148.1361029,-23.54140706,757,2.2,20.63,4405,SELMA ROAD,0,8.764
150001,Selma Road 150m West of St Helen's Creek,148.0813102,-23.60648183,347,12.05,15.72,4405,SELMA ROAD,8.764,17.3
159550,Cullin-La-Ringo Rd 6km W of Gregory Hwy,148.0699687,-23.83817094,28,6.28,23.36,4406,CULLIN - LA - RINGO ROAD,0,24.01
70060,5.6km north of Blackall,145.5167751,-24.40283665,57,5.6,34.71,441,BLACKALL - JERICHO ROAD,0,87.55
159535,2km Sth of Jericho on 441,146.1111496,-23.61349253,57,117.96,28.16,441,BLACKALL - JERICHO ROAD,87.55,120.06
159529,2.5 km South of Alpha,146.6262115,-23.67269077,74,2.5,24.16,443,ALPHA - TAMBO ROAD,0,90.313
70061,650m north intersect. with springsure Rd,146.372943,-24.53769902,37,120.27,48.92,443,ALPHA - TAMBO ROAD,90.313,120.915
21122,West of Mary River Bridge,152.566872,-26.124993,3069,0.23,18.06,44A,WIDE BAY HIGHWAY,0,0.23
120844,North-East of Widgee Ck  T/dist 6.004,152.527149,-26.09599694,2998,6.004,19.24,44A,WIDE BAY HIGHWAY,0.23,10.472
120842,Keating Bridge  T/dist 19.06,152.4040761,-26.07952323,2726,19.042,16.58,44A,WIDE BAY HIGHWAY,10.472,20.422
121034,West of Woolooga T/off  T/dist 20.828,152.3876572,-26.07372683,2629,20.81,17.75,44A,WIDE BAY HIGHWAY,20.422,35.731
20211,Kilkivan Town   T/dist 36.70,152.2441115,-26.08254491,2752,36.681,20.15,44A,WIDE BAY HIGHWAY,35.731,37.051
120843,West of 486 (Tansey Rd)  T/dist 38.60,152.2324835,-26.09032215,1935,38.581,19.16,44A,WIDE BAY HIGHWAY,37.051,62.731
60097,Gavial-Gracemere Rd 50m W Gavial Creek,150.5137483,-23.46731341,1218,2.6,11.13,450,GAVIAL - GRACEMERE ROAD,0,4.55
60110,Gavial-Gracemere Rd 500m N Allens Rd,150.4716744,-23.45121006,2741,7.89,7.73,450,GAVIAL - GRACEMERE ROAD,4.55,8.028
60105,Gavial-Gracemere Rd100m N Breakspear St,150.4698939,-23.44982526,4880,8.128,5.01,450,GAVIAL - GRACEMERE ROAD,8.028,9.468
60104,Gavial-Gracemere Rd 100m N Conaghan St,150.4583545,-23.43988796,10188,9.745,6.78,450,GAVIAL - GRACEMERE ROAD,9.468,9.862
60111,Gavial-Gracemere Rd Rail Overpass Bridge,150.4544192,-23.43498882,21863,10.4,4.36,450,GAVIAL - GRACEMERE ROAD,9.862,10.87
120971,East of Wuruma Dam T/off  T/dist 1.16,151.124703,-25.205395,107,1.018,19.08,4511,WURUMA DAM ROAD,0,28.824
120785,Eidsvold Town  T/dist 0.525,151.124222,-25.376028,634,0.46,10.56,454,EIDSVOLD - THEODORE ROAD,0,2.971
120786,East of Burnett River Bridge T/dist 5.93,151.094833,-25.379587,235,5.817,50.84,454,EIDSVOLD - THEODORE ROAD,2.971,77.4
61603,Eidsvold-Theodore Rd 50m N Boughyard Rd,150.3284686,-25.29840198,147,89.516,24.88,454,EIDSVOLD - THEODORE ROAD,77.4,92.118
60125,Eidsvold-Theodore Rd 10m S Boam Ck,150.1494424,-25.03046699,204,128.16,25.65,454,EIDSVOLD - THEODORE ROAD,92.118,141.59
60821,Eidsvold-Theodore Rd 100m W of Castle Ck,150.077384,-24.94778895,738,142.07,25.85,454,EIDSVOLD - THEODORE ROAD,141.59,143.731
32632,45A-200m South of Dalby - Cooyar Rd,151.2744056,-27.1724064,4275,1.61,14.32,45A,BUNYA HIGHWAY,0,1.92
32699,45A-250m North of Dalby - Coolyar Rd,151.2785791,-27.16921481,2375,2.18,13.47,45A,BUNYA HIGHWAY,1.92,5.12
30017,45A-500m South of Pirrinuan Malakoff Rd,151.3051171,-27.03019776,934,18.91,22.54,45A,BUNYA HIGHWAY,5.12,37.45
30045,45A-100m South of Walkers Rd,151.4516123,-26.85573231,725,48.05,32.29,45A,BUNYA HIGHWAY,37.45,53.71
37737,East of Bunya Mountains Road,151.6231717,-26.71692519,834,78.248,29.58,45A,BUNYA HIGHWAY,53.71,82.658
20542,At Cross Rd sign on LHS Tdist 90.48km,151.7662184,-26.61881842,1123,97.708,22.73,45A,BUNYA HIGHWAY,82.658,104.628
30107,At Crossroads sign on LHS Tdist 105.14km,151.8275291,-26.55038167,2443,108.108,16.33,45A,BUNYA HIGHWAY,104.628,108.468
20431,Near Showgrounds Tdist 108.19,151.8332357,-26.54624984,4633,108.878,13.49,45A,BUNYA HIGHWAY,108.468,110.168
32560,240m Nth Meiers/Taylor Rd Tdist 2.52km,151.840015,-26.516413,5019,2.52,14.01,45B,BUNYA HIGHWAY,0,5.92
30031,1.15km from Memerambi-Gordon Td 11.3,151.823055,-26.45329573,4359,11.6,15.06,45B,BUNYA HIGHWAY,5.92,21.41
30108,1km west of Wondai Tdist  27.490km,151.85299,-26.332012,3348,27.49,18.41,45B,BUNYA HIGHWAY,21.41,33.5
32061,1.5km east of Wondai Tdist 32.62km,151.866372,-26.295847,3420,32.62,10.48,45B,BUNYA HIGHWAY,33.5,45.82
32008,Guidepost 900m W ZernersRdTdist 50.250km,151.986222,-26.232745,1804,50.25,16.31,45B,BUNYA HIGHWAY,45.82,52.66
120845,530m West From Road 41A  T/dist 59.52,152.0650219,-26.20107161,1766,59.52,15.23,45B,BUNYA HIGHWAY,52.66,60.03
159551,Orion 10 Chain Rd 8.6km N of Dawson Hwy,148.4019277,-24.24023374,60,8.6,28.08,4603,ORION 10 CHAIN ROAD,0,19.27
